total_transactions,num_deposit,num_borrow,num_repay,num_redeem,num_liquidation,total_usd_deposit,total_usd_borrow,total_usd_repay,wallet,avg_tx_interval,repay_borrow_ratio
2,1,0,0,1,0,1.0407485366961979e-09,0.0,0.0,0x00447d3b5f40e1bb71766b5ffc656f5391f6e9d8,22.0,0.0
67,33,13,6,15,0,675.0626801558993,30.00119932734155,30.32587507099046,0x0044803a27c6c45babd3fb7affb80b3f913579d7,116491.43939393939,1.0108220921472635
49,10,23,7,9,0,45368.079640027965,4855.453847714866,99.78964172551913,0x0044f0ab1281b2bc850bfa39123dec1e8e09001d,155608.58333333334,0.02055207295863462
6,1,1,1,3,0,447.4119381076985,2.2488732795236204e-10,2.2323178740850758e-10,0x00452d3fd0e6bd68943b30af56a8df4eb7685387,589029.6,0.9926383555759747
1,1,0,0,0,0,1.1052893739993006e-12,0.0,0.0,0x004624a132094f106e977c369c8f2e1ebffb2ae1,0.0,0.0
1,1,0,0,0,0,1.1096701542970901e-12,0.0,0.0,0x0046d10482bc3ae87fa4cb550e36706addf2304a,0.0,0.0
1,1,0,0,0,0,127.14876244362709,0.0,0.0,0x004815f49c32e9ef6341dc2d53411a59de5a2daa,0.0,0.0
6,3,0,0,3,0,375399.52974386304,0.0,0.0,0x00481898361901f3e49bfe3e40872d09e93c2c11,447763.8,0.0
140,70,36,16,18,0,39492.13915199886,20753.0407015389,7560.393327432128,0x0048e6fd005224e7e9f00058c630307f0710a84b,51204.1582733813,0.3643029200473501
12,3,5,4,0,0,44603.65161466952,17777.798497189156,12051.003141357945,0x0049436d8c3da52d604cdc390e45026b2662d7f7,375698.36363636365,0.6778681366685153
30,17,2,3,8,0,407.0650737284531,60.4028776616167,57.46969291689479,0x00495585ecf70ad7dd71797c2a22951ed92b9a24,122211.24137931035,0.9514396522438233
2,2,0,0,0,0,1.3424612690769462,0.0,0.0,0x004965f85a3db4d5221189595141ecab247b115d,654558.0,0.0
91,27,20,18,26,0,34360.823275372015,25017.224264235225,25130.54277775001,0x0049d23daaafeaac69e336ffe9dcb9ca14dac781,14559.222222222223,1.0045296197658822
1,1,0,0,0,0,0.1950305462655019,0.0,0.0,0x0049f39431ab794a381deca90fa7ab85e60e6ebb,0.0,0.0
1,1,0,0,0,0,1.0010319616910183e-12,0.0,0.0,0x004a61f49faeab28ac5cc72ed26a7114d134362e,0.0,0.0
1,1,0,0,0,0,54.81093601230107,0.0,0.0,0x004af1171e5783d1223056a700e992b0eccf6191,0.0,0.0
13,5,3,2,2,1,19467.509282512532,5203.076839647206,2.7686051954217718e-09,0x004afb002e3fb33c833fc16b6b63103bbf97312d,215652.58333333334,5.321092270491044e-13
4,2,2,0,0,0,0.46912130048140754,0.2954683679699928,0.0,0x004bac9f45af6848ffbdf0dec8f47023ccd7a138,476721.6666666667,0.0
1,1,0,0,0,0,1.1649853815081416e-13,0.0,0.0,0x004c572659319871be9d4ab337fb3df6237979d7,0.0,0.0
1,1,0,0,0,0,1.02161173771573,0.0,0.0,0x004c5993adfd45da327f82ec7581a6ee736bf4cb,0.0,0.0
1,1,0,0,0,0,1.0947474862942345e-12,0.0,0.0,0x004c788aecdcc8ae214519737576d67da3c7334a,0.0,0.0
88,48,14,9,17,0,5.473729040032328e-07,4.995069503830129e-07,5.018633721711325e-07,0x004ce54398cc569a622bf5a99ae857306243c8ec,67513.86206896552,1.0047174954949332
276,85,63,63,64,1,2809517.694987088,2834092.110312381,2863133.3644000962,0x004d71c111862702272e6beccdaafb07c9b96c37,26557.752727272727,1.0102471101705
5,0,0,0,5,0,0.0,0.0,0.0,0x004f137c71b3003c7915bd6aa3a4f57e334a738e,9991.75,0.0
1,1,0,0,0,0,1.102722670683547e-12,0.0,0.0,0x004f9b61222bcb6214b7dcd87ebafa0ac2c74440,0.0,0.0
1,1,0,0,0,0,1.106222911532575e-12,0.0,0.0,0x0051337e53823325b9df640f8bac7c7a7dcc4b19,0.0,0.0
68,26,21,21,0,0,2309.439182308292,255.35078670276656,248.99896707338402,0x00515e4f8a5c52a526f48c3ea07238143e2c04fc,109538.80597014926,0.9751251221451055
42,8,6,18,10,0,67.39010289915463,290.80001927158446,580.4870888008396,0x0051e6e6cde6392c01b4cf6b97d9f5c50ec9817c,115361.46341463414,1.996172800314398
3,1,2,0,0,0,46.33275158924738,10.098626311162082,0.0,0x0051ed91501bdefede70975ec9459a0dd3c5657b,492.0,0.0
2,2,0,0,0,0,2.052229020395491,0.0,0.0,0x00520ddda78809f725ba3ac696fc8dbe9ccaef91,366944.0,0.0
7,2,2,2,1,0,312.1797624834894,49.92894234644537,47.053112777476,0x00526e91ec022d8596bda04092071c1da6b5322e,54626.833333333336,0.9424015524099298
9,3,2,2,2,0,22.250171499653653,14.195098598632402,4.4417598616994045,0x0052c9f2cc95f743412d6daaf3c93bcd1793479d,14.75,0.3129079964352863
1,1,0,0,0,0,1.1061644097218593e-12,0.0,0.0,0x0052d655d117dae79d897213af1d4393ab32c739,0.0,0.0
1,1,0,0,0,0,9.736008065000016e-14,0.0,0.0,0x005399ba80babd299512e9efb4e0e764f673405c,0.0,0.0
57,14,15,10,18,0,78099.25118696762,9294.190131527655,1.3005094838877372e-06,0x0053b5daa6d4c2e3d16f2b9c10dc04e92b14a818,174268.60714285713,1.3992714432171583e-10
2,1,1,0,0,0,0.11191814376473717,0.011191814376473716,0.0,0x00548bf85d26850ad7ad55ca90ba02572349f648,14.0,0.0
1,1,0,0,0,0,0.18267460351134587,0.0,0.0,0x0054b73e9add0a26ca2a81635c6ec0a0eb75b77f,0.0,0.0
2,2,0,0,0,0,2.2596098782034474e-12,0.0,0.0,0x00552481817c28f473f4cc61538db6536015d906,471688.0,0.0
2,2,0,0,0,0,24.973743027014724,0.0,0.0,0x00553b963de06016c68681c9bee10a79c51c5d8a,1130.0,0.0
1,1,0,0,0,0,1.3135339077102606,0.0,0.0,0x005547e9fa569b6835204402138146861e901b06,0.0,0.0
1,1,0,0,0,0,5.4889144230644684e-11,0.0,0.0,0x00560340190b7e9a1027fb5e72858a8298588303,0.0,0.0
6,2,1,2,1,0,6362.956131558643,1.2460898052062437e-09,1.259229127405674e-09,0x00561a0d394a2cad87c811615f72b61cb0ed3faa,186395.8,1.010544442418623
1,0,0,0,1,0,0.0,0.0,0.0,0x0056323f02bb16de8025a79ab09e1dd5c8114602,0.0,0.0
61,11,19,19,12,0,6.0532701799178215,7.877408726534562,1.4958446498658269,0x005661a7a441451fafdccd579905a7dbc79fd538,17789.65,0.1898904451697634
4,2,0,0,2,0,11542.152505069715,0.0,0.0,0x0056bcfe33f5c6dfa62b6d3d3cf5a957429828bb,8318.0,0.0
17,6,2,3,6,0,19713.211302792446,11937.567909956215,4839.319938566663,0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9,611425.5,0.40538575152569856
4,1,1,1,1,0,6669.546435377709,2835.2040000000034,2835.2040000000034,0x005711ac01b67981d6b627c09470cce29dbd3353,54.666666666666664,1.0
2,2,0,0,0,0,1.188943607580244e-12,0.0,0.0,0x0057abf4b6b95cd42cb8c197e78b934d45679432,522890.0,0.0
2,2,0,0,0,0,1.0607839760615043e-12,0.0,0.0,0x0057aef39caf4085bf3f91661eb2e6e6f513244f,581586.0,0.0
4,3,0,0,1,0,6.690790429664234e-10,0.0,0.0,0x0057b22d4385adfbc48a6581b141e04acdaf7768,1890591.0,0.0
45,20,3,19,3,0,338.89141672731887,467.93393395672086,4.0516303205689753e-10,0x0057bd83a142da84b6404616c683e21e7dd6fa5f,140107.95454545456,8.658552044536505e-13
1,1,0,0,0,0,1.0889882501742003e-12,0.0,0.0,0x0057bf0e2082921a880500ab18e716c46c54216e,0.0,0.0
14,4,4,2,4,0,1777.3215834262496,312.32898537746524,313.3113786501943,0x0057dbd2cb881113aa7b55e4ce62af8234519e01,60353.46153846154,1.003145379771723
1,0,0,0,1,0,0.0,0.0,0.0,0x00581eb036db4a48fbaa59ec7745e316bbd1cc76,0.0,0.0
1,1,0,0,0,0,1.21372045319001e-14,0.0,0.0,0x0058873fc9eeb9906ae1135de4f84a9ef1bfba62,0.0,0.0
7,1,0,0,6,0,1.0012757351828077e-10,0.0,0.0,0x0059221c8444995878e9a82b0b2d732fb3da913e,302086.8333333333,0.0
3,3,0,0,0,0,1.2649659591543003e-12,0.0,0.0,0x005a61772557bef9a3e65a7b87eaccce34f2700e,423792.5,0.0
2,2,0,0,0,0,359.2093684266162,0.0,0.0,0x005a75e089206f1c5b788a16a5dd54cbf6dd5b9a,2161101.0,0.0
15,9,3,0,3,0,8547.801615569251,728.3321577847576,0.0,0x005a945c426fe1f2eb3c4b04585a2427f7a032a8,466026.14285714284,0.0
32,11,11,7,3,0,1734.767775636133,1.3376937500645326e-09,1.3402314276312678e-09,0x005ab5979532d34dc60a4582597464df0b5a7c87,27770.967741935485,1.0018970542148475
1,1,0,0,0,0,9.87162782819831e-17,0.0,0.0,0x005ab79a1b5982604cdc066565499d90c550e001,0.0,0.0
30,18,4,1,7,0,41609.43247564216,7.011884333508069e-09,7.0318936354767885e-09,0x005ae07a1782019253917d76334a0579ac3a9b64,163741.8275862069,1.0028536269306525
7,3,1,1,2,0,329.34715104662183,5.2794522975000075e-11,5.325670575569626e-11,0x005b0743d8b2ed646499dc48b64b95e71b8afa43,233146.5,1.0087543698598251
2,1,1,0,0,0,0.14627320801028443,0.014627320801028442,0.0,0x005b35993837ffbc6ebfa08d2e4ac40fdb0a63d1,18.0,0.0
1,1,0,0,0,0,1.140380037146088,0.0,0.0,0x005b5489aad85ecf95142ba14f97bba3b5d13a1a,0.0,0.0
13,3,3,3,4,0,1099.3385346657199,824.6040793050829,819.1946977161706,0x005b8864b832d250e97996febb2b6a10b4562fd1,242.25,0.9934400256745384
4,1,1,1,1,0,8347.219430104515,2.0966285129568247e-09,2.0966285129568247e-09,0x005bf9036a459545ec86252db2a37667a5823b94,33.333333333333336,1.0
245,88,25,25,107,0,2668.0060560849397,907.2528093006288,789.8805682165353,0x005c7aa4001747cd4bf25c777318a13191a182ac,33576.15983606558,0.8706289582342854
3,0,0,0,3,0,0.0,0.0,0.0,0x005ce2b15bd5fa54f2a7667405d8d45a765088cf,0.0,0.0
16,4,3,4,5,0,2.3480742344942383e-10,1.5486246365353524e-10,1.5412279797218404e-10,0x005ce3720edd52ef800ed68bfe29114a7d86e623,2390.733333333333,0.9952237252081563
1,1,0,0,0,0,0.020055058416990797,0.0,0.0,0x005ceac16427ed612040519f078d08570eaf7688,0.0,0.0
2,2,0,0,0,0,2.136979506889726e-12,0.0,0.0,0x005d25ac8fe00ec22e8b0f34d7a5f8e00217fcd0,313092.0,0.0
48,24,11,5,8,0,4626.471164760999,3517.5908822539604,2086.082101510169,0x005d9ffbbd210f6b04d7f0880f5c49130d38ff0d,57210.936170212764,0.5930428441904176
1,1,0,0,0,0,1.1917629546519347e-14,0.0,0.0,0x005de910a2a04e1efe9eb4c3e2aca7744ab15ed7,0.0,0.0
3,3,0,0,0,0,2.2947939469597873,0.0,0.0,0x005df03951fac36e8cc39b7d03eadf00829815b4,256782.0,0.0
1,1,0,0,0,0,1.8256617652072024e-10,0.0,0.0,0x005e105ad9c1a60512e6bb98fdaa1183bd341f18,0.0,0.0
31,5,15,7,4,0,28161.556426215095,42079.97184775344,41826.014086560914,0x005e5cac6eb7637edf689403e01b86bda451ef61,121193.4,0.9939648780633372
2,2,0,0,0,0,1.210948774549276,0.0,0.0,0x005eba6d8c2af1e7058d7c22e23999188fd15339,919160.0,0.0
1,1,0,0,0,0,0.1914506013946422,0.0,0.0,0x005ec23381d0b33407fcdedd2df7facd769304cd,0.0,0.0
767,328,183,109,147,0,26198.144083578787,21395.44354689959,4909.502719859268,0x005f16f017aa933bb41965b52848ceb8ee48b171,17346.819843342037,0.22946487223307427
20,9,5,2,4,0,2407.997513385713,144.63506951972232,1.052635481001037e-09,0x005f4ed154aec7b147190c97d3f2535fc8360b12,48190.31578947369,7.27787171186377e-12
1,1,0,0,0,0,1.6331776687975852,0.0,0.0,0x005f73c6a7233e4e6bdb5041d021fa36b6716b2f,0.0,0.0
1,1,0,0,0,0,0.18944632955485913,0.0,0.0,0x005fe33f474dd52d8308b470c2503fd6ffabe31a,0.0,0.0
2,1,1,0,0,0,0.015854237614713926,2.2509558575093107e-15,0.0,0x005fe34dfd8c3b7994d608a374cedcc44b73e0bd,518.0,0.0
1,1,0,0,0,0,1.8970105657384033e-14,0.0,0.0,0x006002bafd83794a35b3d63fb00bfce00f4557ed,0.0,0.0
1,1,0,0,0,0,1.3068327422561609e-12,0.0,0.0,0x0060f329ae466559db2e692b24252a5163bf16c3,0.0,0.0
1,1,0,0,0,0,1.1037982128766879e-12,0.0,0.0,0x006106679868ffbeb8bef8788be4d59571a13053,0.0,0.0
6,1,1,2,2,0,9.101083385071716,3.92753549204078e-12,3.920647080667526e-12,0x00626b79d2972dfd10463e1871f8edcf8aae5bb3,99441.0,0.9982461237111125
12,6,2,3,1,0,2052.7506713713524,2.0008312338378696e-10,1.9966776584856842e-10,0x0062cb1c249a8579e155794dc86960e4f88af402,200285.81818181818,0.9979240751134126
8,8,0,0,0,0,1054.7097327124914,0.0,0.0,0x006366325c813728f871c16a7703b818ee1ac6f1,395458.14285714284,0.0
8,5,3,0,0,0,259.8704302378029,100.75076893283673,0.0,0x0063d9477fd76b7c9732917b3b884d918607a804,25633.714285714286,0.0
1,1,0,0,0,0,1.105714877378391e-12,0.0,0.0,0x00645acbda7635b02a8b517d49ef6cbd028962e3,0.0,0.0
28,11,1,1,15,0,8732.546391430637,5.019894675374623e-09,7.75236798405294e-11,0x00645dd21310882cc32399abcb54e0a05b3b5d1d,347937.7037037037,0.015443288127303983
49,13,26,8,2,0,858.3482304240555,332.4785473384142,239.19958943574235,0x0064f7e15fdf96a5225d4cc07b38eef45c8bdc46,21480.25,0.719443679451211
4,3,1,0,0,0,0.003488193837414586,0.000832536136715753,0.0,0x006501f106d155981aac18b4d31a6e14d1e55fae,133.33333333333334,0.0
1,1,0,0,0,0,0.19502350774312965,0.0,0.0,0x00651f6724f748af9315f720d67ef9ecc3139bdf,0.0,0.0
1,1,0,0,0,0,0.11459155023044264,0.0,0.0,0x0065245cb87fda9fc42e7ca9962a13da9a52345d,0.0,0.0
2,1,1,0,0,0,0.560865078387132,0.2804325402386472,0.0,0x006551b8f041761e2e47bb4792b21e67786b3452,72.0,0.0
2,2,0,0,0,0,2.024491456108984e-12,0.0,0.0,0x0065fb0daffbc3025516415183fa808b2b40b3fb,620882.0,0.0
5,5,0,0,0,0,394.72482608356006,0.0,0.0,0x0066023b24edd70b7def47effbf2fd7617f9c66b,111036.25,0.0
1,1,0,0,0,0,0.16100955935334027,0.0,0.0,0x0066245819d5d387ac2209620741e721ccada64d,0.0,0.0
28,21,5,1,1,0,3579.7877181088866,2753.647293709793,2.556394240788731,0x00668293095ef3ba3a62d566e2ac83fb81aec94f,274489.2962962963,0.0009283666236516017
1,1,0,0,0,0,2555.3419042358623,0.0,0.0,0x00668bd79ede077b99bbe1c4db59418bc333d4cf,0.0,0.0
4,2,0,0,2,0,405.8568177276793,0.0,0.0,0x0066a75495069b7d760177aa2607a140b13aa520,406354.0,0.0
1,1,0,0,0,0,1.0444945570389404e-12,0.0,0.0,0x0067243a8b83385457c53923a6cd0bc019b090e8,0.0,0.0
34,15,10,3,6,0,1007.5010671780371,534.6575097714998,534.6061616687607,0x00677d8b6fda25b199539633a8cd07074c855cb7,52413.36363636364,0.9999039607565579
2,2,0,0,0,0,1.8975195698487037,0.0,0.0,0x0067eec7ad35e72613d760e917890d1b7e876e4e,666.0,0.0
1,0,0,0,1,0,0.0,0.0,0.0,0x006850972a3144f2bcb0d37fbd7f84b26765d458,0.0,0.0
14,10,3,0,1,0,8.954815508948791e-09,6.9379765527867655e-09,0.0,0x00694ba9219891081e07b31ebaf19abfd97e1acb,212171.15384615384,0.0
2,2,0,0,0,0,2.106938314418643e-12,0.0,0.0,0x00695c7fcd8ee1517adb85c24547fc792613a5c5,619091.0,0.0
1,1,0,0,0,0,0.02189684889712297,0.0,0.0,0x0069d013b71c2d000fca70549d894e49b8e4e031,0.0,0.0
2,2,0,0,0,0,0.00988820477957412,0.0,0.0,0x006a310554681273826624361a3177cd9f3aad1d,607963.0,0.0
18,6,3,3,6,0,22845.31614423498,3.1991132144388255e-08,3.221998769728834e-08,0x006acbf79f7c4580fa01ffa48085d832592f1b63,312885.8823529412,1.0071537184700803
1,1,0,0,0,0,1.1067531138906329e-12,0.0,0.0,0x006b64b48437695a2c0b470e22de9b8d3b866f52,0.0,0.0
8,3,0,0,5,0,1607.5361280363018,0.0,0.0,0x006b855e1ce71d0163e41c17fac02fcdedf0ef21,661374.2857142857,0.0
1,1,0,0,0,0,1.186257535000039,0.0,0.0,0x006bcd94f74784887705d74884308172343855ee,0.0,0.0
2,1,1,0,0,0,0.04760217208741574,0.005721414914352854,0.0,0x006d0cf97d1aef07271dcce6d0bd60e8d98966ec,0.0,0.0
24,13,6,0,5,0,240198.51971866566,108779.00376128254,0.0,0x006d0f31a00e1f9c017ab039e9d0ba699433a28c,461627.8695652174,0.0
13,5,3,3,2,0,160.40980438365065,5.371427683341383e-10,5.357999933378577e-10,0x006d1df30df75bfa607f41b3a4d67d4be51fe910,99264.91666666667,0.9975001525191431
1,1,0,0,0,0,1.1066213632719584e-12,0.0,0.0,0x006dfe647e57d2cdaf47000731659c1f92ece423,0.0,0.0
5,5,0,0,0,0,18850.199142570164,0.0,0.0,0x006f030ecb2daa44fc1dede06a94e749bf3918cf,927207.5,0.0
72,72,0,0,0,0,0.00026058321963238617,0.0,0.0,0x006f1973f3a2911fc15569d7787f51fb114db606,27009.971830985916,0.0
10,5,5,0,0,0,150.6610344489756,75.22054469325003,0.0,0x006f26845ed58e4503a0dd61c69708e3cc028cc5,214869.22222222222,0.0
298,8,142,142,6,0,173904.94008584728,2124424.953134263,1882116.383913261,0x006f74448baead5563915255c8fbc12fd7f6a5df,33408.44781144781,0.885941572629566
1,1,0,0,0,0,7.681412285661673e-12,0.0,0.0,0x006fda5407be210b6d8d653b04859a748e84e64a,0.0,0.0
7,7,0,0,0,0,0.008810789635409107,0.0,0.0,0x00702c8e7a704dbb88efdf09e532447530ab6d0a,229097.83333333334,0.0
2,2,0,0,0,0,115.78586856715746,0.0,0.0,0x00705d931184135830185bb284fb8ed277693d0d,43812.0,0.0
30,9,4,5,12,0,307.12859936342596,101.79422612428019,101.2629026141418,0x007078c8001b515b14000cc78306072a5dfd55b3,85870.72413793103,0.9947804160376473
39,16,10,12,1,0,351182.17159065977,1.4098065518771285e-07,1.4140881849635728e-07,0x00707aa2eeff1ddb8b22bd1539f92818c9cb8a85,168297.23684210525,1.0030370358832164
43,14,5,10,12,2,25147.97765907286,4246.1804624650495,4250.920073749138,0x0070bc9033adf1e49517f98304f41f778d370208,171642.0,1.0011162058056613
2,1,1,0,0,0,0.043779541454284567,0.00496013046932096,0.0,0x0072b1fa7a78e6e2df568563fb551ad2fb8c01bc,0.0,0.0
54,26,13,6,9,0,6.80278091956777e-06,8.132888907260151e-06,1.0316745884623086e-05,0x0072b9af9a7dc5a42091f01d3d22bcf298d398fd,138513.94339622642,1.2685216781226936
10,3,3,1,3,0,3601.3681331889857,2122.3369717259575,2025.2347169410066,0x0073245e2bf4f38400634d4ba7527bbd34bfc6ba,516591.0,0.9542474846932606
2,1,0,0,1,0,1.0276765558648266e-09,0.0,0.0,0x0073894fff63595d6cca3802aad6b9ecf5491ca6,24.0,0.0
63,21,10,12,20,0,69179.96373321627,47235.412727280986,47810.14101826391,0x0073943c869d55da3b7c8ab40ee3c2a68b65fb33,30772.177419354837,1.0121673180734374
1,1,0,0,0,0,1.1029177047604279e-12,0.0,0.0,0x00752654dcd85f8e42e207ccf48212388fd7173d,0.0,0.0
2,2,0,0,0,0,6.446605082434232e-13,0.0,0.0,0x00752fceceba64c2f5a18f3ad5f3fd8938b96a4f,540.0,0.0
2,1,1,0,0,0,0.019498029494400007,0.004062089478000002,0.0,0x0076b2f8ead986bb6de67735313891c0876f4388,0.0,0.0
2,2,0,0,0,0,9.793620181581179e-13,0.0,0.0,0x0076bc177845e513018cda51be5e5f80f44aeb50,625518.0,0.0
21,5,8,6,2,0,2465.044931191519,708.0712796062813,681.9796946484679,0x0076fcc7d245f6c7aaf07238adfb48adc62bdd55,179106.3,0.9631511887160266
48,17,12,10,9,0,10521.407770031692,9.643103916629099e-09,8.151661568255345e-09,0x00778698bbc902543b596af6e7c0aa13b614162d,140734.44680851063,0.8453358626778014
1,1,0,0,0,0,1.108083498727564e-12,0.0,0.0,0x007821abbcc2da83df7fdf57520741d6ea1042f2,0.0,0.0
4,1,2,0,1,0,1354.9124836917226,182.0281353358501,0.0,0x007849ce924f0a3ed1baccbff2742a3d1cdc7ac0,235852.66666666666,0.0
11,1,2,2,6,0,31626.24000000005,2493.892778113364,2515.5677695146564,0x0078c86e12186e2de1ff6fef5f1ada2bffde4ea5,112176.5,1.0086912282643081
10,4,2,3,1,0,298.49468051849385,1.1013368216243713e-10,1.1319756700027166e-10,0x0078dc11a5b751eb0e94d6c97cae29acf6e8579d,150918.66666666666,1.0278196894689817
2,2,0,0,0,0,1.1587795716870477,0.0,0.0,0x0079228fa4e08e800883021b18ff0bc7937b3aef,614735.0,0.0
17,5,8,4,0,0,1971.3411744545783,1400.5866438422868,967.001016056574,0x00795ff7870798a332a99c3969406286259dce8f,421854.125,0.6904257014787464
1,1,0,0,0,0,1.985421270000001e-12,0.0,0.0,0x0079bf6868cb1b7cf4a451311fd70c348f3ed38b,0.0,0.0
2,1,1,0,0,0,0.015854237614713926,2.2509558575093107e-15,0.0,0x0079e0ce802e67adba53ac0e7927f45f6304ae6f,548.0,0.0
23,12,0,0,11,0,17961.577527500074,0.0,0.0,0x007b003c4d0145b512286494d5ae123aeef29d9e,458153.45454545453,0.0
2,1,0,0,1,0,1.1114363546916587e-08,0.0,0.0,0x007b212ac048a425d2019d14e7be4aeae3faf8e9,130.0,0.0
1,1,0,0,0,0,0.1582157124273003,0.0,0.0,0x007c426ab1b726e3be68b37ac0ffa8aed94447bc,0.0,0.0
262,89,46,53,74,0,200091.08835137877,19267.293355564856,14985.290614576805,0x007c4bb067d9b6afeb4c13415477d396123c4aa3,40518.555555555555,0.7777579516766269
3,3,0,0,0,0,1.2406337181196907,0.0,0.0,0x007ce1895ca7a000e37a524399920ad7dae41f43,482621.5,0.0
1,1,0,0,0,0,1.1061883717783993e-12,0.0,0.0,0x007d418f61454569a051b5a9d11112996a986bb1,0.0,0.0
8,2,1,2,3,0,9.343631835309749e-10,1.7368241102520033e-10,1.9848528809190866e-10,0x007d42732fee6a2a8de421a06dcc02daf93e2b2f,135571.85714285713,1.1428059232958803
196,127,16,12,41,0,252538.0230512833,62107.66393842062,42760.999038603804,0x007dc697bbc1bdfb0988db00ebb3d17d52fdda3d,11076.189743589744,0.6884979457768864
12,9,1,0,2,0,1.3942352799979307,0.13349883778257865,0.0,0x007de57773b6eb4ebbf6a740dfde1efdd5629630,688337.5454545454,0.0
6,2,1,2,1,0,799.8725828647873,2.5014990182986034e-10,2.508752577156954e-10,0x007e4e679e14f17d62607418f546e2d97d9e5a61,33858.0,1.0028996848710674
4,1,1,1,1,0,2635.0143484072655,779.971768698578,779.971768698578,0x007e8e7ccdfc45f0a6319a3aa938203126f1d646,32.666666666666664,1.0
1,1,0,0,0,0,1.2187682810128533e-14,0.0,0.0,0x007edad4e994b9dc1a1229eb6d4c852d08c6ed33,0.0,0.0
1,1,0,0,0,0,1156.6594174693198,0.0,0.0,0x007f0596cce8ff85fb8091e410aeb5cad529ba4d,0.0,0.0
137,36,27,17,57,0,7.43154562283676e-06,5.335102754333003e-06,5.343323482084861e-06,0x007f3da6715efd4b6994b7348b644b64b695d3b1,4496.235294117647,1.0015408752427837
5,1,1,1,2,0,11773.89229625424,8594.390130098658,8577.627583386895,0x007f4172d3dcd318d7bd0eec9325ad5e4c2bcc8d,1255184.75,0.9980495943914556
122,48,35,21,14,4,79099.4986759042,5.294334536271459e-08,3.342738304008413e-08,0x00800d9019001aff6e1eba3312e35e9b22d3f058,79106.23966942148,0.6313802577278278
1,1,0,0,0,0,1.5812636369275208e-13,0.0,0.0,0x0080568c64209a91110f1333057f5e34a0e5b62e,0.0,0.0
49,24,11,0,14,0,22376.523215390658,13047.649402729869,0.0,0x0080a01a45d5e023435dc82970ec2681a5ae050e,188960.70833333334,0.0
11,5,1,1,4,0,16412.602644004808,6.170020337697276e-09,6.173567720383229e-09,0x0080bdce06d56ce3911ad7f73e4c3bbd577e267b,193800.8,1.0005749385726137
2,1,0,0,1,0,116.21450000000003,0.0,0.0,0x008160cbce03ce9c914d9734c821fe96899185bc,102.0,0.0
1,0,0,0,1,0,0.0,0.0,0.0,0x00817ccd987f38563a46027758376123c870d263,0.0,0.0
63,32,13,10,8,0,4396.397938148702,194.32525114228613,202.03174941325855,0x008183a11eacc113e85007bd14bfbd6da3f687f9,132981.0483870968,1.0396577296345788
17,3,4,6,4,0,267313.3621274493,314901.04272615653,412338.7151632863,0x0081b2ec2af3f22528d6581e6554aaba5141e985,32140.3125,1.3094231495507092
47,16,14,12,5,0,4797.621927914766,1041.3177690769353,989.386818456092,0x0082a12e195b8f31660830132e72716225382075,50618.608695652176,0.9501295837226739
1,1,0,0,0,0,0.17160604986720027,0.0,0.0,0x0082c6c4decefca6626b5e66929fb2ceca7c994f,0.0,0.0
2,2,0,0,0,0,428.275879459485,0.0,0.0,0x0083e235216ffe303c9db58e2eca7d69f99afd2d,509888.0,0.0
4,1,1,1,1,0,22386.05894800242,7.803572597150078e-09,7.796322495818378e-09,0x008426fc298852d92a4a2b3607aa384a51c4b65a,13.333333333333334,0.9990709253689333
92,32,28,16,16,0,103154.64510836397,45833.96369515055,21551.350934929687,0x008450344d3518a45a2d4fd0425eea6a5c08033d,13908.835164835165,0.4702048262347845
70,70,0,0,0,0,0.00026060626842016774,0.0,0.0,0x00847f96c75f1fd63f6d625a3342ba0123b20200,27796.318840579712,0.0
3,1,0,0,2,0,289.4827397621521,0.0,0.0,0x0084ac988560b4724413941a0a89f7ea57da4fe5,2199693.5,0.0
2,2,0,0,0,0,2.005024531222288e-12,0.0,0.0,0x00850f22f6d422d8987f796a9f23fd9e45bda47e,605080.0,0.0
66,38,10,6,12,0,9417.590835027919,1080.4753463655115,1089.0946812123223,0x00861fefcfef0a542b0a6c90ce1ee575e257a6c7,131213.4923076923,1.007977354481807
4,0,0,0,4,0,0.0,0.0,0.0,0x00868d173cf4463514ce9cc871f06edb1f3b16c4,8648.666666666666,0.0
22,11,6,2,3,0,9077.362546516268,3207.284864135615,1.4294704517491276e-09,0x0086bf55d1e7225d1faf4f17ccd48983b0146cc6,35995.47619047619,4.456948828380355e-13
1,1,0,0,0,0,0.1877778468045381,0.0,0.0,0x0087899a5bf67ca95147d3ad6b76907288972055,0.0,0.0
7,3,0,0,4,0,3896.81592728454,0.0,0.0,0x0088092651027c8566be1011c29f3a71eebe5efe,1000332.6666666666,0.0
2,1,1,0,0,0,0.03698727540200573,1.5104271901294837e-14,0.0,0x0088b7a2ee442d30dc18b5fe9e3227af18120b02,72.0,0.0
1,1,0,0,0,0,1.1781193201983806e-12,0.0,0.0,0x0088ed232bae631195655bb31da1ee5a61ebd5ab,0.0,0.0
1,1,0,0,0,0,1.0198249281898721,0.0,0.0,0x0089b988ca94bf62cd88a5af10e5cfc9432ef568,0.0,0.0
1,1,0,0,0,0,1.1096561347250757e-12,0.0,0.0,0x0089ca86f688fd3c2efaf737a28f52b0ce1ef380,0.0,0.0
